#Name	P-value	Info	Regulation_direction
5S rRNA binding GO0008097	0.0027987	mmu-miR-142a-3p,mmu-miR-362-3p,mmu-miR-5101,mmu-miR-466i-5p,mmu-miR-30a-5p,mmu-miR-124-3p,mmu-miR-669e-3p,mmu-miR-466h-5p,mmu-miR-216a-5p,mmu-miR-30c-5p,mmu-miR-129-5p,mmu-miR-466q,mmu-miR-329-3p,mmu-miR-466j,mmu-miR-216b-5p,mmu-miR-669c-3p,mmu-miR-466m-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-669m-5p,mmu-miR-466k,mmu-miR-212-3p,mmu-miR-466i-3p,mmu-miR-466f-3p	0
8-hydroxy-2-deoxyguanosine DNA binding GO1905773	0.0181345	mmu-miR-466i-5p,mmu-miR-466h-5p,mmu-miR-466j,mmu-miR-466m-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-669m-5p,mmu-miR-466k,mmu-miR-871-5p	0
ABC-type sterol transporter activity GO0034041	0.0270224	mmu-let-7b-5p,mmu-miR-142a-5p,mmu-miR-33-5p,mmu-miR-24-3p,mmu-miR-1981-5p,mmu-miR-340-5p,mmu-miR-19b-3p	1
ADP catabolic process GO0046032	0.0408100	mmu-miR-181a-5p,mmu-miR-1198-5p,mmu-miR-466i-5p,mmu-miR-511-3p,mmu-miR-466d-5p,mmu-miR-466p-5p,mmu-miR-466a-5p,mmu-miR-1187,mmu-miR-466k,mmu-miR-466e-5p	0
AMP binding GO0016208	0.0010611	mmu-miR-9-5p,mmu-miR-344d-3p,mmu-miR-362-3p,mmu-miR-136-5p,mmu-miR-410-3p,mmu-miR-34b-5p,mmu-miR-1188-5p,mmu-miR-674-5p,mmu-miR-344e-3p,mmu-miR-466i-5p,mmu-miR-412-3p,mmu-miR-362-5p,mmu-miR-19b-3p,mmu-miR-466h-5p,mmu-miR-139-5p,mmu-miR-669i,mmu-miR-669m-3p,mmu-miR-1195,mmu-miR-329-3p,mmu-miR-466j,mmu-miR-466n-3p,mmu-miR-3473d,mmu-miR-495-3p,mmu-miR-448-3p,mmu-miR-466m-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-466m-3p,mmu-miR-669m-5p,mmu-miR-466k,mmu-miR-1983,mmu-miR-669f-3p,mmu-miR-466i-3p,mmu-miR-297b-3p,mmu-miR-466b-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p	0
AP-1 adaptor complex binding GO0035650	0.0030614	mmu-miR-9-5p,mmu-miR-466i-5p,mmu-miR-124-3p,mmu-miR-466h-5p,mmu-miR-466j,mmu-miR-451a,mmu-miR-466m-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-466p-5p,mmu-miR-669m-5p,mmu-miR-466a-5p,mmu-miR-1187,mmu-miR-466k,mmu-miR-466e-5p	0
AP-3 adaptor complex binding GO0035651	0.0243955	mmu-miR-15a-5p,mmu-miR-301b-3p,mmu-miR-181a-5p	1
ATP-dependent protein disaggregase activity GO0140545	0.0438317	mmu-miR-1a-3p,mmu-miR-129-5p,mmu-miR-669h-3p,mmu-miR-669k-3p	0
Atg12 conjugating enzyme activity GO0061651	0.0366501	mmu-miR-362-3p,mmu-miR-7116-3p,mmu-miR-129-5p,mmu-miR-466q,mmu-miR-329-3p,mmu-miR-669c-3p,mmu-miR-466m-3p,mmu-miR-466i-3p,mmu-miR-466f-3p	0
Atg12 transferase activity GO0019777	0.0366501	mmu-miR-362-3p,mmu-miR-7116-3p,mmu-miR-129-5p,mmu-miR-466q,mmu-miR-329-3p,mmu-miR-669c-3p,mmu-miR-466m-3p,mmu-miR-466i-3p,mmu-miR-466f-3p	0
BH2 domain binding GO0051433	0.0142874	mmu-miR-15a-5p,mmu-miR-17-5p,mmu-miR-26a-5p	1
BMP signaling pathway involved in heart development GO0061312	0.0099929	mmu-let-7b-5p,mmu-miR-27a-3p,mmu-miR-15a-5p,mmu-miR-17-5p,mmu-miR-20a-5p,mmu-miR-26a-5p,mmu-miR-200c-3p,mmu-miR-301b-3p,mmu-miR-9-5p,mmu-miR-181a-5p,mmu-miR-106b-5p,mmu-miR-362-3p,mmu-miR-501-5p,mmu-miR-362-5p,mmu-miR-122-5p,mmu-miR-324-3p,mmu-miR-541-5p,mmu-miR-378b,mmu-miR-129-5p,mmu-miR-329-3p,mmu-miR-503-5p,mmu-miR-466i-3p	1
BMP signaling pathway involved in nephric duct formation GO0071893	0.0314442	mmu-miR-17-5p,mmu-miR-20a-5p,mmu-miR-106b-5p	1
BMP signaling pathway involved in renal system segmentation GO0061151	0.0314442	mmu-miR-17-5p,mmu-miR-20a-5p,mmu-miR-106b-5p	1
BMP signaling pathway involved in ureter morphogenesis GO0061149	0.0314442	mmu-miR-17-5p,mmu-miR-20a-5p,mmu-miR-106b-5p	1
B cell costimulation GO0031296	0.0224541	mmu-miR-466i-5p,mmu-miR-122-5p,mmu-miR-764-5p,mmu-miR-124-3p,mmu-miR-5108,mmu-miR-466h-5p,mmu-miR-466j,mmu-miR-466m-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-669m-5p,mmu-miR-466k	0
CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment GO0002362	0.0334198	mmu-miR-210-3p,mmu-miR-181b-5p,mmu-miR-29b-2-5p,mmu-miR-181a-5p,mmu-miR-130b-3p	1
CD4-positive, alpha-beta T cell proliferation GO0035739	0.0011353	mmu-miR-27a-3p,mmu-miR-142a-5p,mmu-miR-210-3p,mmu-miR-27b-3p,mmu-miR-17-5p,mmu-miR-20a-5p,mmu-miR-26a-5p,mmu-miR-301b-3p,mmu-miR-106a-5p,mmu-miR-106b-5p,mmu-miR-24-3p,mmu-miR-5101,mmu-miR-93-5p,mmu-miR-1198-5p,mmu-miR-331-5p,mmu-miR-466i-5p,mmu-miR-743a-3p,mmu-miR-673-5p,mmu-miR-19b-3p,mmu-miR-466h-5p,mmu-miR-511-3p,mmu-miR-669m-3p,mmu-miR-223-3p,mmu-miR-297a-5p,mmu-miR-466j,mmu-miR-297b-5p,mmu-miR-466n-3p,mmu-miR-20b-5p,mmu-miR-466m-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-466p-5p,mmu-miR-297c-5p,mmu-miR-466m-3p,mmu-miR-669m-5p,mmu-miR-466a-5p,mmu-miR-1187,mmu-miR-743b-3p,mmu-miR-150-5p,mmu-miR-466k,mmu-miR-466e-5p,mmu-miR-297b-3p,mmu-miR-466b-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p	0
CD95 death-inducing signaling complex GO0031265	0.0013747	mmu-miR-155-5p,mmu-miR-10a-5p,mmu-miR-1895,mmu-miR-5119,mmu-miR-23b-3p,mmu-miR-339-5p,mmu-miR-3097-3p,mmu-miR-23a-3p,mmu-miR-876-5p,mmu-miR-136-5p,mmu-miR-434-3p,mmu-miR-3082-5p,mmu-miR-665-3p,mmu-miR-674-5p,mmu-miR-1198-5p,mmu-miR-539-5p,mmu-miR-466i-5p,mmu-miR-758-3p,mmu-miR-544-5p,mmu-miR-1199-5p,mmu-miR-362-5p,mmu-miR-124-3p,mmu-miR-134-5p,mmu-miR-298-5p,mmu-miR-129-1-3p,mmu-miR-511-3p,mmu-miR-129-5p,mmu-miR-1195,mmu-miR-297a-5p,mmu-miR-10b-5p,mmu-miR-539-3p,mmu-miR-297b-5p,mmu-miR-381-3p,mmu-miR-3473d,mmu-miR-495-3p,mmu-miR-129-2-3p,mmu-miR-709,mmu-miR-466d-5p,mmu-miR-466p-5p,mmu-miR-297c-5p,mmu-miR-466m-3p,mmu-miR-466a-5p,mmu-miR-1187,mmu-miR-466k,mmu-miR-466e-5p,mmu-miR-466h-3p,mmu-miR-297b-3p,mmu-miR-466b-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p	0
CENP-A containing chromatin assembly GO0034080	0.0033909	mmu-miR-450b-5p,mmu-miR-3066-5p,mmu-miR-541-5p,mmu-miR-129-5p,mmu-miR-466m-3p,mmu-miR-297b-3p,mmu-miR-466b-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p	0
CMP-N-acetylneuraminate transmembrane transport GO0015782	0.0314442	mmu-miR-142a-5p,mmu-miR-205-5p,mmu-miR-344d-3p,mmu-miR-340-5p,mmu-miR-410-3p,mmu-miR-183-5p,mmu-miR-377-3p,mmu-miR-344e-3p	1
CMP-N-acetylneuraminate transmembrane transporter activity GO0005456	0.0314442	mmu-miR-142a-5p,mmu-miR-205-5p,mmu-miR-344d-3p,mmu-miR-340-5p,mmu-miR-410-3p,mmu-miR-183-5p,mmu-miR-377-3p,mmu-miR-344e-3p	1
CORVET complex GO0033263	0.0121373	mmu-miR-542-3p,mmu-miR-1198-5p,mmu-miR-466i-5p,mmu-miR-511-3p,mmu-miR-297a-5p,mmu-miR-297b-5p,mmu-miR-466d-5p,mmu-miR-466p-5p,mmu-miR-297c-5p,mmu-miR-466a-5p,mmu-miR-1187,mmu-miR-466k,mmu-miR-466e-5p	0
D-aspartate import across plasma membrane GO0070779	0.0013396	mmu-miR-26a-5p,mmu-miR-301b-3p,mmu-miR-9-5p,mmu-miR-181a-5p,mmu-miR-362-3p,mmu-miR-488-3p,mmu-miR-340-5p,mmu-miR-542-3p,mmu-miR-377-3p,mmu-miR-149-5p,mmu-miR-1306-5p,mmu-miR-1198-5p,mmu-miR-466i-5p,mmu-miR-199a-3p,mmu-miR-199b-3p,mmu-miR-324-3p,mmu-miR-7b-5p,mmu-miR-466h-5p,mmu-miR-669i,mmu-miR-511-3p,mmu-miR-129-5p,mmu-miR-297a-5p,mmu-miR-329-3p,mmu-miR-466j,mmu-miR-297b-5p,mmu-miR-448-3p,mmu-miR-471-3p,mmu-miR-335-3p,mmu-miR-466m-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-547-3p,mmu-miR-466p-5p,mmu-miR-297c-5p,mmu-miR-669m-5p,mmu-miR-466a-5p,mmu-miR-1187,mmu-miR-466k,mmu-miR-669f-3p,mmu-miR-466i-3p,mmu-miR-466e-5p,mmu-miR-297b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p	0
DNA-binding transcription activator activity GO0001216	0.0314442	mmu-miR-155-5p,mmu-let-7b-5p,mmu-miR-210-3p,mmu-miR-10a-5p,mmu-miR-15a-5p,mmu-miR-101a-3p,mmu-miR-181a-5p,mmu-miR-106a-5p,mmu-miR-362-3p,mmu-miR-24-3p,mmu-miR-320-3p,mmu-miR-126a-5p,mmu-miR-5101,mmu-miR-101b-3p,mmu-miR-125b-1-3p,mmu-miR-3064-3p,mmu-miR-107-3p,mmu-miR-377-3p,mmu-miR-31-5p,mmu-miR-122-5p,mmu-miR-126a-3p,mmu-miR-124-3p,mmu-miR-144-3p,mmu-miR-17-3p,mmu-miR-182-5p,mmu-miR-22-3p,mmu-miR-1a-3p,mmu-miR-129-5p,mmu-miR-27a-5p,mmu-miR-10b-5p,mmu-miR-329-3p,mmu-miR-128-3p,mmu-miR-342-3p,mmu-miR-449a-5p,mmu-miR-20b-5p,mmu-miR-199a-5p,mmu-miR-466m-3p,mmu-miR-467h,mmu-miR-351-5p,mmu-miR-467b-5p,mmu-miR-466i-3p,mmu-miR-467e-5p,mmu-miR-466f-3p,mmu-miR-297b-3p,mmu-miR-466b-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p	0
DNA-binding transcription repressor activity, RNA polymerase II-specific GO0001227	0.0161280	mmu-miR-146a-5p,mmu-miR-155-5p,mmu-let-7b-5p,mmu-miR-142a-3p,mmu-miR-27a-3p,mmu-miR-203-3p,mmu-miR-5114,mmu-miR-302d-3p,mmu-let-7c-5p,mmu-miR-142a-5p,mmu-miR-210-3p,mmu-miR-5112,mmu-miR-10a-5p,mmu-miR-27b-3p,mmu-miR-1949,mmu-miR-15a-5p,mmu-miR-338-5p,mmu-miR-181b-5p,mmu-miR-1933-3p,mmu-miR-3069-3p,mmu-miR-3084-3p,mmu-miR-205-5p,mmu-miR-29a-3p,mmu-miR-24-2-5p,mmu-miR-17-5p,mmu-miR-3087-3p,mmu-miR-23b-3p,mmu-miR-20a-5p,mmu-miR-339-5p,mmu-miR-26a-5p,mmu-miR-491-5p,mmu-miR-200c-3p,mmu-miR-3097-3p,mmu-miR-3064-5p,mmu-miR-301b-3p,mmu-miR-29c-3p,mmu-miR-219a-5p,mmu-miR-9-5p,mmu-miR-344d-3p,mmu-miR-181a-5p,mmu-miR-493-3p,mmu-miR-3098-3p,mmu-miR-124-5p,mmu-miR-106a-5p,mmu-miR-295-3p,mmu-miR-106b-5p,mmu-miR-362-3p,mmu-miR-431-5p,mmu-miR-125a-3p,mmu-miR-5110,mmu-miR-3057-5p,mmu-miR-24-3p,mmu-miR-664-3p,mmu-miR-29b-3p,mmu-miR-140-5p,mmu-miR-92a-3p,mmu-miR-320-3p,mmu-miR-490-3p,mmu-miR-16-5p,mmu-miR-23a-3p,mmu-miR-126a-5p,mmu-miR-1964-5p,mmu-miR-5101,mmu-miR-5125,mmu-miR-3076-5p,mmu-miR-876-5p,mmu-miR-138-5p,mmu-miR-136-5p,mmu-miR-93-5p,mmu-miR-30e-5p,mmu-miR-340-5p,mmu-miR-3067-5p,mmu-miR-3064-3p,mmu-miR-429-3p,mmu-miR-532-5p,mmu-miR-672-5p,mmu-miR-1943-5p,mmu-miR-434-3p,mmu-miR-24-1-5p,mmu-miR-542-3p,mmu-miR-323-5p,mmu-miR-338-3p,mmu-miR-145a-5p,mmu-miR-879-5p,mmu-miR-3095-3p,mmu-miR-26b-5p,mmu-miR-410-3p,mmu-miR-3082-5p,mmu-miR-34c-5p,mmu-miR-153-3p,mmu-miR-363-3p,mmu-miR-382-5p,mmu-miR-665-3p,mmu-miR-34b-5p,mmu-miR-1931,mmu-miR-486a-5p,mmu-miR-146b-5p,mmu-miR-32-5p,mmu-miR-96-5p,mmu-miR-183-5p,mmu-miR-377-3p,mmu-miR-149-5p,mmu-miR-211-5p,mmu-miR-674-5p,mmu-miR-455-3p,mmu-miR-1198-5p,mmu-miR-1264-3p,mmu-miR-1927,mmu-miR-34a-3p,mmu-miR-539-5p,mmu-miR-384-5p,mmu-miR-200b-3p,mmu-miR-125a-5p,mmu-miR-331-3p,mmu-miR-669n,mmu-miR-190a-5p,mmu-miR-137-3p,mmu-miR-376c-3p,mmu-miR-302b-3p,mmu-miR-375-3p,mmu-miR-344e-3p,mmu-miR-3085-3p,mmu-miR-3093-3p,mmu-miR-25-3p,mmu-miR-30b-5p,mmu-miR-450b-5p,mmu-miR-466i-5p,mmu-miR-34a-5p,mmu-miR-361-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-3968,mmu-miR-374b-5p,mmu-miR-328-3p,mmu-miR-369-3p,mmu-miR-3081-3p,mmu-miR-758-3p,mmu-miR-3099-3p,mmu-miR-485-5p,mmu-miR-743a-3p,mmu-miR-181c-3p,mmu-miR-412-3p,mmu-miR-1199-5p,mmu-miR-362-5p,mmu-miR-133a-3p,mmu-miR-384-3p,mmu-miR-28c,mmu-miR-741-3p,mmu-miR-125b-5p,mmu-miR-31-5p,mmu-miR-1955-5p,mmu-miR-1958,mmu-miR-141-3p,mmu-miR-1946a,mmu-miR-191-5p,mmu-miR-370-3p,mmu-miR-494-3p,mmu-miR-122-5p,mmu-miR-92b-3p,mmu-miR-126a-3p,mmu-miR-3066-5p,mmu-miR-324-5p,mmu-miR-324-3p,mmu-miR-30d-5p,mmu-miR-200a-3p,mmu-miR-7a-5p,mmu-miR-30a-5p,mmu-miR-124-3p,mmu-miR-666-5p,mmu-miR-21a-5p,mmu-miR-19b-3p,mmu-miR-135a-5p,mmu-miR-3057-3p,mmu-miR-214-3p,mmu-miR-541-5p,mmu-miR-1193-3p,mmu-miR-5113,mmu-miR-3470a,mmu-miR-7b-5p,mmu-miR-134-5p,mmu-miR-1843a-3p,mmu-miR-540-3p,mmu-miR-770-5p,mmu-miR-466h-5p,mmu-miR-139-5p,mmu-miR-1251-5p,mmu-miR-218-5p,mmu-miR-483-5p,mmu-miR-182-5p,mmu-miR-217-5p,mmu-miR-3059-5p,mmu-miR-425-5p,mmu-miR-30c-5p,mmu-miR-669i,mmu-miR-22-3p,mmu-miR-3110-5p,mmu-miR-298-5p,mmu-miR-129-1-3p,mmu-miR-1a-3p,mmu-miR-511-3p,mmu-miR-1912-3p,mmu-miR-215-5p,mmu-miR-129-5p,mmu-miR-669m-3p,mmu-miR-1195,mmu-miR-185-5p,mmu-miR-223-3p,mmu-miR-196a-5p,mmu-miR-27a-5p,mmu-miR-5106,mmu-miR-297a-5p,mmu-miR-294-3p,mmu-miR-127-3p,mmu-miR-132-3p,mmu-miR-3109-3p,mmu-miR-10b-5p,mmu-miR-466q,mmu-miR-329-3p,mmu-miR-466j,mmu-miR-539-3p,mmu-miR-297b-5p,mmu-miR-186-5p,mmu-miR-669h-3p,mmu-miR-381-3p,mmu-miR-466n-3p,mmu-miR-3473a,mmu-miR-3473d,mmu-miR-128-3p,mmu-miR-669a-3-3p,mmu-miR-3470b,mmu-miR-495-3p,mmu-miR-3082-3p,mmu-miR-129-2-3p,mmu-miR-296-5p,mmu-miR-672-3p,mmu-miR-1941-3p,mmu-miR-28b,mmu-miR-709,mmu-miR-342-3p,mmu-miR-3475-3p,mmu-miR-451a,mmu-miR-448-3p,mmu-miR-188-3p,mmu-miR-449a-5p,mmu-miR-499-5p,mmu-miR-323-3p,mmu-miR-20b-5p,mmu-miR-669c-3p,mmu-miR-470-5p,mmu-miR-335-3p,mmu-miR-466m-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-5126,mmu-miR-1941-5p,mmu-miR-199a-5p,mmu-miR-466p-5p,mmu-miR-3102-3p,mmu-miR-669k-3p,mmu-miR-192-5p,mmu-miR-5130,mmu-miR-880-3p,mmu-miR-297c-5p,mmu-miR-466m-3p,mmu-miR-669m-5p,mmu-miR-448-5p,mmu-miR-466a-5p,mmu-miR-1187,mmu-miR-3102-5p,mmu-miR-543-3p,mmu-miR-670-5p,mmu-miR-467h,mmu-miR-409-3p,mmu-miR-465c-3p,mmu-miR-743b-3p,mmu-miR-150-5p,mmu-miR-466k,mmu-miR-344f-3p,mmu-miR-465a-3p,mmu-miR-465b-3p,mmu-miR-351-5p,mmu-miR-212-3p,mmu-miR-1983,mmu-miR-467b-5p,mmu-miR-871-5p,mmu-miR-669f-3p,mmu-miR-3086-5p,mmu-miR-669e-5p,mmu-miR-466i-3p,mmu-miR-466e-5p,mmu-miR-467e-5p,mmu-miR-466f-3p,mmu-miR-297b-3p,mmu-miR-466b-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p,mmu-miR-669a-3p,mmu-miR-669o-3p	0
DNA dealkylation involved in DNA repair GO0006307	0.00019107544288461537	mmu-miR-362-3p,mmu-miR-6908-3p,mmu-miR-511-3p,mmu-miR-297a-5p,mmu-miR-466q,mmu-miR-329-3p,mmu-miR-297b-5p,mmu-miR-669c-3p,mmu-miR-297c-5p,mmu-miR-466c-5p,mmu-miR-466i-3p,mmu-miR-466f-3p,mmu-miR-466o-5p,mmu-miR-466b-5p	0
DNA demethylation GO0080111	0.0175090	mmu-miR-155-5p,mmu-miR-3970,mmu-miR-181b-5p,mmu-miR-29a-3p,mmu-miR-3064-5p,mmu-miR-344d-3p,mmu-miR-362-3p,mmu-miR-29b-3p,mmu-miR-1981-5p,mmu-miR-672-5p,mmu-miR-410-3p,mmu-miR-1931,mmu-miR-149-5p,mmu-miR-344e-3p,mmu-miR-3085-3p,mmu-miR-30b-5p,mmu-miR-466i-5p,mmu-miR-374b-5p,mmu-miR-369-3p,mmu-miR-19a-3p,mmu-miR-7a-5p,mmu-miR-19b-3p,mmu-miR-350-3p,mmu-miR-466h-5p,mmu-miR-6908-3p,mmu-miR-129-1-3p,mmu-miR-511-3p,mmu-miR-297a-5p,mmu-miR-466q,mmu-miR-329-3p,mmu-miR-466j,mmu-miR-297b-5p,mmu-miR-129-2-3p,mmu-miR-669c-3p,mmu-miR-466m-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-297c-5p,mmu-miR-669m-5p,mmu-miR-679-3p,mmu-miR-150-5p,mmu-miR-466k,mmu-miR-466c-5p,mmu-miR-466i-3p,mmu-miR-466f-3p,mmu-miR-466o-5p,mmu-miR-466b-5p,mmu-miR-297b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p	0
DNA demethylation of male pronucleus GO0044727	2.1973054170731707e-05	mmu-miR-297b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p	0
