#Name	P-value	Info	Regulation_direction
L-tryptophan transmembrane transporter activity GO0015196	0.0343107	mmu-miR-136-5p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-30e-5p,mmu-miR-466i-3p,mmu-miR-19b-3p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-425-5p,mmu-miR-297b-3p	0
L-tyrosine transmembrane transporter activity GO0005302	0.0295591	mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-17-5p,mmu-miR-466i-3p,mmu-miR-19b-3p,mmu-miR-377-3p,mmu-miR-26a-5p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-297b-3p	0
MLL12 complex GO0044665	0.0295591	mmu-miR-1264-3p,mmu-miR-3062-5p,mmu-miR-466i-3p,mmu-miR-466n-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669m-3p,mmu-miR-297b-3p	0
PET complex GO1990923	0.0142938	mmu-miR-466m-3p,mmu-miR-17-5p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-297b-3p	0
RNA 5-end processing GO0000966	0.0142938	mmu-miR-466m-3p,mmu-miR-17-5p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-297b-3p	0
Rb-E2F complex GO0035189	0.0292117	mmu-miR-144-3p,mmu-miR-122-5p,mmu-miR-329-3p,mmu-miR-128-3p,mmu-miR-466m-3p,mmu-miR-17-5p,mmu-miR-690,mmu-miR-466i-3p,mmu-miR-101b-3p,mmu-miR-101a-3p,mmu-miR-301b-3p,mmu-miR-377-3p,mmu-miR-342-3p,mmu-miR-320-3p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-335-5p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-124-3p,mmu-miR-297b-3p	0
Weibel-Palade body GO0033093	0.0363058	mmu-miR-3087-3p,mmu-miR-3470b,mmu-miR-466i-5p,mmu-miR-3110-5p,mmu-miR-339-3p,mmu-miR-466k,mmu-miR-1191a,mmu-miR-511-3p,mmu-miR-5125,mmu-miR-24-3p,mmu-miR-466d-5p	1
aminophospholipid flippase activity GO0015247	0.0142938	mmu-miR-323-3p,mmu-miR-19b-3p,mmu-miR-466n-3p,mmu-miR-411-5p,mmu-miR-345-3p,mmu-miR-26a-5p,mmu-miR-466d-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-425-5p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-669f-3p	0
aminophospholipid transport GO0015917	0.0142938	mmu-miR-323-3p,mmu-miR-19b-3p,mmu-miR-466n-3p,mmu-miR-411-5p,mmu-miR-345-3p,mmu-miR-26a-5p,mmu-miR-466d-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-425-5p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-669f-3p	0
apolipoprotein B mRNA editing enzyme complex GO0030895	0.0142938	mmu-miR-501-5p,mmu-miR-466m-3p,mmu-miR-205-5p,mmu-miR-5116,mmu-miR-129-5p,mmu-miR-466n-3p,mmu-miR-362-5p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-669f-3p	0
armadillo repeat domain binding GO0070016	0.0422956	mmu-miR-29b-3p,mmu-miR-15a-5p,mmu-miR-17-5p,mmu-miR-410-3p,mmu-miR-126a-5p,mmu-miR-24-3p,mmu-miR-210-3p,mmu-miR-19b-3p,mmu-miR-449a-5p,mmu-miR-362-5p,mmu-miR-344e-3p,mmu-miR-344d-3p,mmu-miR-26b-5p,mmu-miR-340-5p,mmu-miR-466f-3p,mmu-miR-155-5p,mmu-miR-215-5p,mmu-miR-124-3p	0
aromatic amino acid transport GO0015801	0.0142938	mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-466i-3p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-297b-3p	0
bronchiole development GO0060435	0.0477912	mmu-miR-29b-2-5p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-369-3p,mmu-miR-410-3p,mmu-miR-709,mmu-miR-186-5p,mmu-miR-466i-3p,mmu-miR-129-5p,mmu-miR-344e-3p,mmu-miR-344d-3p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-181b-5p,mmu-miR-130b-3p,mmu-miR-374b-5p	0
calcium-dependent protein kinase C activity GO0004698	0.0151861	mmu-miR-741-3p,mmu-miR-466n-3p,mmu-miR-362-5p,mmu-miR-466d-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-669f-3p,mmu-miR-3086-3p	0
cell cycle G1S phase transition GO0044843	0.0449898	mmu-miR-466i-5p,mmu-miR-148b-3p,mmu-miR-466k,mmu-miR-125b-2-3p,mmu-miR-1960,mmu-miR-466m-3p,mmu-miR-152-3p,mmu-miR-466n-3p,mmu-miR-148a-3p,mmu-miR-201-5p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-124-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-466d-5p	0
cellular response to purine-containing compound GO0071415	0.0477912	mmu-miR-340-5p,mmu-miR-320-3p,mmu-miR-495-3p,mmu-miR-425-5p	0
cerebellar climbing fiber to Purkinje cell synapse GO0150053	0.0190258	mmu-miR-1969,mmu-miR-223-3p,mmu-miR-200c-3p,mmu-miR-200b-3p,mmu-miR-139-3p,mmu-miR-429-3p,mmu-miR-181a-5p,mmu-miR-5121,mmu-miR-329-3p,mmu-miR-15a-5p,mmu-miR-369-3p,mmu-miR-410-3p,mmu-miR-466i-3p,mmu-miR-880-3p,mmu-miR-466n-3p,mmu-miR-362-5p,mmu-miR-344e-3p,mmu-miR-344d-3p,mmu-miR-743a-3p,mmu-miR-26a-5p,mmu-miR-340-5p,mmu-miR-362-3p,mmu-miR-466d-3p,mmu-miR-142a-5p,mmu-miR-194-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-425-5p,mmu-miR-124-3p,mmu-miR-669m-3p,mmu-miR-743b-3p,mmu-miR-297b-3p,mmu-miR-3086-3p,mmu-miR-374b-5p	0
cerebral cortex radially oriented cell migration GO0021799	0.0050051	mmu-miR-466i-5p,mmu-miR-758-3p,mmu-miR-409-3p,mmu-miR-466k,mmu-miR-8114,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-34b-3p,mmu-miR-669c-3p,mmu-miR-466i-3p,mmu-miR-1199-5p,mmu-miR-466q,mmu-miR-140-3p,mmu-miR-345-3p,mmu-miR-466f,mmu-miR-26a-5p,mmu-miR-340-5p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-495-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-425-5p,mmu-miR-124-3p,mmu-miR-669m-3p,mmu-miR-150-5p,mmu-miR-297b-3p,mmu-miR-466d-5p	0
cerebral cortex tangential migration GO0021800	0.0474584	mmu-miR-466i-5p,mmu-miR-466k,mmu-miR-200c-3p,mmu-miR-466m-3p,mmu-miR-34b-3p,mmu-miR-1199-5p,mmu-miR-466f,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-466d-5p	0
chromosome condensation GO0030261	0.0124258	mmu-miR-200c-3p,mmu-miR-200b-3p,mmu-miR-429-3p,mmu-miR-122-5p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-369-3p,mmu-miR-410-3p,mmu-miR-192-5p,mmu-miR-466i-3p,mmu-miR-1839-3p,mmu-miR-344e-3p,mmu-miR-344d-3p,mmu-miR-743a-3p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-425-5p,mmu-miR-215-5p,mmu-miR-743b-3p,mmu-miR-297b-3p,mmu-miR-669f-3p,mmu-miR-374c-5p,mmu-miR-374b-5p	0
complement-dependent cytotoxicity GO0097278	0.0306456	mmu-miR-3087-3p,mmu-miR-3470b,mmu-miR-3110-5p,mmu-miR-1191a,mmu-miR-511-3p,mmu-miR-5125	1
cyclin A2-CDK2 complex GO0097124	0.0449898	mmu-miR-466i-5p,mmu-miR-148b-3p,mmu-miR-466k,mmu-miR-125b-2-3p,mmu-miR-1960,mmu-miR-466m-3p,mmu-miR-152-3p,mmu-miR-466n-3p,mmu-miR-148a-3p,mmu-miR-201-5p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-124-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-466d-5p	0
cystineglutamate antiporter activity GO0015327	0.0142938	mmu-miR-511-3p,mmu-miR-1264-3p,mmu-miR-181a-5p,mmu-miR-329-3p,mmu-miR-410-3p,mmu-miR-30e-5p,mmu-miR-466i-3p,mmu-miR-466n-3p,mmu-miR-301b-3p,mmu-miR-344e-3p,mmu-miR-344d-3p,mmu-miR-377-3p,mmu-miR-760-5p,mmu-miR-342-3p,mmu-miR-340-5p,mmu-miR-362-3p,mmu-miR-466d-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-425-5p,mmu-miR-124-3p,mmu-miR-669m-3p,mmu-miR-297b-3p	0
cytidine to uridine editing GO0016554	0.0124258	mmu-miR-149-5p,mmu-miR-501-5p,mmu-miR-466m-3p,mmu-miR-205-5p,mmu-miR-19b-3p,mmu-miR-5116,mmu-miR-30b-5p,mmu-miR-129-5p,mmu-miR-466n-3p,mmu-miR-362-5p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-155-5p,mmu-miR-669m-3p,mmu-miR-181b-5p,mmu-miR-297b-3p,mmu-miR-669f-3p	0
cytoplasmic sequestering of NF-kappaB GO0007253	0.0142938	mmu-miR-188-3p,mmu-miR-494-3p,mmu-miR-466n-3p,mmu-miR-466d-3p,mmu-miR-495-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-124-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-3057-3p,mmu-miR-669f-3p	0
cytosine metabolic process GO0019858	0.0428714	mmu-miR-466i-5p,mmu-miR-466k,mmu-miR-136-5p,mmu-miR-466m-5p,mmu-miR-669m-5p,mmu-miR-19a-3p,mmu-miR-466j,mmu-miR-369-3p,mmu-miR-410-3p,mmu-miR-19b-3p,mmu-miR-466h-5p,mmu-miR-466n-3p,mmu-miR-344e-3p,mmu-miR-344d-3p,mmu-miR-340-5p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-1931,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-155-5p,mmu-miR-669m-3p,mmu-miR-679-3p,mmu-miR-297b-3p,mmu-miR-378a-3p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-374b-5p	0
cytotoxic T cell degranulation GO0043316	0.0306456	mmu-miR-3087-3p,mmu-miR-3470b,mmu-miR-3110-5p,mmu-miR-1191a,mmu-miR-511-3p,mmu-miR-5125	1
dense body GO0097433	0.0256175	mmu-miR-298-5p,mmu-miR-9-5p,mmu-miR-466m-3p,mmu-miR-17-5p,mmu-miR-466f-3p,mmu-miR-503-5p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-297b-3p	0
desmosome assembly GO0002159	0.0151861	mmu-miR-741-3p,mmu-miR-466n-3p,mmu-miR-362-5p,mmu-miR-466d-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-669f-3p,mmu-miR-3086-3p	0
detection of chemical stimulus involved in sensory perception of sweet taste GO0001582	0.0256175	mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-466i-3p,mmu-miR-466n-3p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-297b-3p	0
developmental cell growth GO0048588	0.0151861	mmu-miR-377-3p,mmu-miR-26a-5p,mmu-miR-342-3p,mmu-miR-340-5p,mmu-miR-425-5p,mmu-miR-3102-5p	0
diadenosine tetraphosphate biosynthetic process GO0015966	0.0145715	mmu-miR-136-5p,mmu-miR-466n-3p,mmu-miR-340-5p,mmu-miR-466d-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-155-5p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-378a-3p	0
diphthine-ammonia ligase activity GO0017178	0.0142938	mmu-miR-3085-3p,mmu-miR-3064-5p,mmu-miR-199a-3p,mmu-miR-199b-3p,mmu-miR-129-5p,mmu-miR-466n-3p,mmu-miR-466q,mmu-miR-201-5p,mmu-miR-743a-3p,mmu-miR-466d-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669m-3p,mmu-miR-743b-3p,mmu-miR-297b-3p,mmu-miR-129-2-3p,mmu-miR-129-1-3p,mmu-miR-669f-3p	0
endosome to plasma membrane protein transport GO0099638	0.0300640	mmu-miR-149-5p,mmu-miR-148b-3p,mmu-miR-7b-5p,mmu-miR-9-5p,mmu-miR-301a-3p,mmu-miR-19a-3p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-410-3p,mmu-miR-24-3p,mmu-miR-30e-5p,mmu-miR-19b-3p,mmu-miR-541-5p,mmu-miR-152-3p,mmu-miR-130a-3p,mmu-miR-1968-5p,mmu-miR-301b-3p,mmu-miR-344e-3p,mmu-miR-148a-3p,mmu-miR-344d-3p,mmu-miR-743a-3p,mmu-miR-26a-5p,mmu-miR-362-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-743b-3p,mmu-miR-297b-3p,mmu-miR-669f-3p,mmu-miR-130b-3p	0
endosome transport via multivesicular body sorting pathway GO0032509	0.0138349	mmu-miR-376b-3p,mmu-miR-219a-5p,mmu-miR-329-3p,mmu-miR-410-3p,mmu-miR-466i-3p,mmu-miR-466n-3p,mmu-miR-344e-3p,mmu-miR-344d-3p,mmu-miR-26a-5p,mmu-miR-340-5p,mmu-miR-362-3p,mmu-miR-466d-3p,mmu-miR-142a-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669m-3p,mmu-miR-669a-3p,mmu-miR-669o-3p,mmu-miR-297b-3p,mmu-miR-669a-3-3p	0
enzyme-substrate adaptor activity GO0140767	0.0186762	mmu-miR-181a-5p,mmu-miR-501-5p,mmu-miR-466m-3p,mmu-miR-205-5p,mmu-miR-5116,mmu-miR-129-5p,mmu-miR-466n-3p,mmu-miR-362-5p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-669f-3p	0
gamma-aminobutyric acid signaling pathway GO0007214	0.0303591	mmu-miR-149-5p,mmu-miR-96-5p,mmu-miR-758-3p,mmu-miR-182-5p,mmu-miR-672-3p,mmu-miR-7b-5p,mmu-miR-324-3p,mmu-miR-223-3p,mmu-miR-136-5p,mmu-miR-9-5p,mmu-miR-30a-5p,mmu-miR-5101,mmu-miR-181a-5p,mmu-miR-34a-5p,mmu-miR-1912-3p,mmu-let-7b-5p,mmu-miR-297a-5p,mmu-miR-34c-5p,mmu-miR-5112,mmu-miR-466h-3p,mmu-miR-329-3p,mmu-miR-669e-3p,mmu-miR-1a-3p,mmu-miR-15a-5p,mmu-miR-34b-5p,mmu-miR-466m-3p,mmu-miR-17-5p,mmu-miR-664-3p,mmu-miR-381-3p,mmu-miR-6516-3p,mmu-miR-30d-5p,mmu-miR-205-5p,mmu-miR-709,mmu-miR-539-5p,mmu-miR-449c-5p,mmu-miR-190a-5p,mmu-miR-24-3p,mmu-miR-30e-5p,mmu-miR-669c-3p,mmu-miR-466i-3p,mmu-miR-376c-3p,mmu-miR-3103-3p,mmu-miR-297c-5p,mmu-miR-297b-5p,mmu-miR-541-5p,mmu-miR-449a-5p,mmu-miR-129-5p,mmu-miR-466n-3p,mmu-miR-301b-3p,mmu-miR-362-5p,mmu-miR-466q,mmu-miR-377-3p,mmu-miR-26a-5p,mmu-let-7d-5p,mmu-miR-342-3p,mmu-miR-340-5p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-495-3p,mmu-miR-142a-5p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-206-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-425-5p,mmu-miR-124-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-669f-3p	0
germline cell cycle switching, mitotic to meiotic cell cycle GO0051729	0.0303591	mmu-miR-3074-1-3p,mmu-miR-466n-3p,mmu-miR-301b-3p,mmu-miR-466d-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-669f-3p	0
glucose-1,6-bisphosphate synthase activity GO0047933	0.0151861	mmu-miR-7b-5p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-30e-5p,mmu-miR-466i-3p,mmu-miR-299a-3p,mmu-miR-541-5p,mmu-miR-129-5p,mmu-miR-450b-5p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-297b-3p,mmu-miR-669f-3p	0
glutathione transmembrane transport GO0034775	0.0254342	mmu-miR-511-3p,mmu-miR-1264-3p,mmu-miR-181a-5p,mmu-let-7b-5p,mmu-miR-329-3p,mmu-miR-410-3p,mmu-miR-30e-5p,mmu-miR-466i-3p,mmu-miR-466n-3p,mmu-miR-301b-3p,mmu-miR-344e-3p,mmu-miR-344d-3p,mmu-miR-377-3p,mmu-miR-760-5p,mmu-miR-342-3p,mmu-miR-340-5p,mmu-miR-362-3p,mmu-miR-466d-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-425-5p,mmu-miR-124-3p,mmu-miR-669m-3p,mmu-miR-297b-3p	0
glycine-gated chloride ion channel activity GO0022852	0.0302807	mmu-miR-376c-3p,mmu-miR-466n-3p,mmu-miR-466d-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-669f-3p	0
histone H3T11 kinase activity GO0035402	0.0142938	mmu-miR-1843a-5p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-466i-3p,mmu-miR-466n-3p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-124-3p,mmu-miR-669m-3p,mmu-miR-297b-3p	0
interleukin-15 receptor activity GO0042010	0.0256175	mmu-miR-3473d,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-466i-3p,mmu-miR-362-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-297b-3p,mmu-miR-674-5p	0
long-chain acyl-CoA hydrolase activity GO0052816	0.0295591	mmu-miR-149-5p,mmu-miR-1843a-3p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-466i-3p,mmu-miR-377-3p,mmu-miR-342-3p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-297b-3p	0
maintenance of cell polarity GO0030011	0.0232449	mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-205-5p,mmu-miR-709,mmu-miR-30e-5p,mmu-miR-669c-3p,mmu-miR-129-5p,mmu-miR-466q,mmu-miR-450b-5p,mmu-miR-26a-5p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-495-3p,mmu-miR-344-3p,mmu-miR-1931,mmu-miR-155-5p,mmu-miR-22-3p,mmu-miR-669f-3p	0
mitotic G2M transition checkpoint GO0044818	0.0256175	mmu-miR-3085-3p,mmu-miR-3470b,mmu-miR-3110-5p,mmu-miR-5125,mmu-miR-3064-5p,mmu-miR-34a-5p,mmu-miR-1843a-5p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-140-5p,mmu-miR-30e-5p,mmu-miR-466i-3p,mmu-miR-466n-3p,mmu-miR-362-5p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-495-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-425-5p,mmu-miR-124-3p,mmu-miR-669m-3p,mmu-miR-297b-3p,mmu-miR-129-2-3p,mmu-miR-129-1-3p	0
mitotic cell cycle checkpoint signaling GO0007093	0.0253282	mmu-miR-1843a-5p,mmu-miR-329-3p,mmu-miR-1a-3p,mmu-miR-15a-5p,mmu-miR-466m-3p,mmu-miR-410-3p,mmu-miR-30e-5p,mmu-miR-466i-3p,mmu-miR-466n-3p,mmu-miR-344e-3p,mmu-miR-344d-3p,mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-124-3p,mmu-miR-669m-3p,mmu-miR-297b-3p	0
