#Name	P-value	Info	Regulation_direction
Atg12 conjugating enzyme activity GO0061651	0.0483774	mmu-miR-362-3p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-7116-3p,mmu-miR-466q,mmu-miR-129-5p,mmu-miR-669c-3p,mmu-miR-466i-3p,mmu-miR-466f-3p	0
Atg12 transferase activity GO0019777	0.0483774	mmu-miR-362-3p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-7116-3p,mmu-miR-466q,mmu-miR-129-5p,mmu-miR-669c-3p,mmu-miR-466i-3p,mmu-miR-466f-3p	0
BH domain binding GO0051400	0.0212259	mmu-miR-29b-3p,mmu-miR-210-3p,mmu-miR-340-5p,mmu-miR-29a-3p,mmu-miR-1251-5p,mmu-miR-125b-5p,mmu-miR-23a-3p,mmu-miR-15a-5p,mmu-miR-497a-5p,mmu-miR-195a-5p,mmu-miR-34a-5p,mmu-miR-29c-3p,mmu-miR-425-5p,mmu-miR-27a-3p,mmu-miR-16-5p,mmu-miR-466a-5p,mmu-miR-29a-5p,mmu-miR-466p-5p,mmu-miR-30e-5p,mmu-miR-15b-5p,mmu-miR-499-5p,mmu-miR-1187,mmu-miR-204-5p,mmu-miR-181a-5p,mmu-miR-429-3p,mmu-miR-466i-5p,mmu-miR-3098-3p,mmu-miR-449a-5p,mmu-miR-17-5p,mmu-miR-3102-3p,mmu-miR-344f-3p,mmu-miR-466e-5p,mmu-miR-466k,mmu-miR-467a-5p,mmu-miR-503-5p,mmu-miR-669d-5p,mmu-miR-466d-5p	1
B cell mediated immunity GO0019724	0.0151798	mmu-miR-23a-3p,mmu-miR-15a-5p,mmu-miR-23b-3p,mmu-miR-350-3p,mmu-miR-16-5p	1
CENP-A containing chromatin assembly GO0034080	0.00048823598011111114	mmu-miR-466m-3p,mmu-miR-3066-5p,mmu-miR-541-5p,mmu-miR-129-5p,mmu-miR-450b-5p,mmu-miR-297b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466d-3p	0
CLOCK-BMAL transcription complex GO1990513	0.0483774	mmu-miR-155-5p,mmu-miR-142a-3p,mmu-miR-15a-5p,mmu-miR-27b-3p,mmu-miR-425-5p,mmu-miR-324-3p,mmu-miR-19b-3p,mmu-miR-9-5p	1
CMP-N-acetylneuraminate transmembrane transport GO0015782	0.0440269	mmu-miR-142a-5p,mmu-miR-340-5p,mmu-miR-183-5p,mmu-miR-344d-3p,mmu-miR-344e-3p,mmu-miR-205-5p,mmu-miR-410-3p,mmu-miR-377-3p	1
CMP-N-acetylneuraminate transmembrane transporter activity GO0005456	0.0440269	mmu-miR-142a-5p,mmu-miR-340-5p,mmu-miR-183-5p,mmu-miR-344d-3p,mmu-miR-344e-3p,mmu-miR-205-5p,mmu-miR-410-3p,mmu-miR-377-3p	1
DNA N-glycosylase activity GO0019104	0.0490717	mmu-miR-1199-5p,mmu-miR-466f-3p	0
DNA demethylation of male pronucleus GO0044727	0.0063770	mmu-miR-297b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p	0
DNA helicase activity GO0003678	0.0451605	mmu-miR-5101,mmu-miR-140-5p,mmu-miR-295-3p,mmu-miR-294-3p,mmu-miR-3097-3p,mmu-miR-224-5p,mmu-miR-324-3p,mmu-miR-125b-2-3p,mmu-miR-302b-3p,mmu-miR-136-5p,mmu-miR-466i-5p,mmu-miR-544-5p,mmu-miR-709,mmu-miR-149-5p,mmu-miR-674-5p,mmu-miR-466h-5p,mmu-miR-301b-3p,mmu-miR-302d-3p,mmu-miR-124-3p,mmu-miR-297a-5p,mmu-miR-17-5p,mmu-miR-876-5p,mmu-miR-466j,mmu-miR-1195,mmu-miR-541-5p,mmu-miR-669m-5p,mmu-miR-466m-5p,mmu-miR-3473d,mmu-miR-212-5p,mmu-miR-412-3p,mmu-miR-1983,mmu-miR-871-5p,mmu-miR-1199-5p,mmu-miR-298-5p,mmu-miR-466k,mmu-miR-466n-5p,mmu-miR-466d-5p	0
DNA methylation involved in gamete generation GO0043046	0.0254225	mmu-miR-29b-3p,mmu-miR-29a-3p,mmu-miR-802-5p,mmu-miR-532-5p,mmu-miR-370-3p,mmu-miR-7b-5p,mmu-miR-362-3p,mmu-miR-3074-1-3p,mmu-miR-361-5p,mmu-miR-194-5p,mmu-miR-143-3p,mmu-miR-329-3p,mmu-miR-495-3p,mmu-miR-17-5p,mmu-miR-466m-3p,mmu-miR-5108,mmu-miR-466q,mmu-miR-541-5p,mmu-miR-129-5p,mmu-miR-669c-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466f-3p,mmu-miR-466d-3p	0
DNA replication GO0006260	0.0414944	mmu-miR-5125,mmu-miR-3067-5p,mmu-miR-5101,mmu-miR-3082-5p,mmu-let-7b-5p,mmu-miR-1927,mmu-miR-1a-3p,mmu-miR-466i-5p,mmu-miR-126a-5p,mmu-miR-133a-3p,mmu-miR-709,mmu-miR-500-3p,mmu-miR-362-3p,mmu-miR-539-3p,mmu-miR-501-3p,mmu-miR-329-3p,mmu-miR-674-5p,mmu-miR-466h-5p,mmu-miR-495-3p,mmu-miR-377-3p,mmu-miR-876-5p,mmu-miR-466m-3p,mmu-miR-381-3p,mmu-miR-677-5p,mmu-miR-466j,mmu-miR-1195,mmu-miR-669m-5p,mmu-miR-466m-5p,mmu-miR-3473d,mmu-miR-665-3p,mmu-miR-206-3p,mmu-miR-466i-3p,mmu-miR-871-5p,mmu-miR-1199-5p,mmu-miR-466f-3p,mmu-miR-298-5p,mmu-miR-466k,mmu-miR-466n-5p,mmu-miR-466d-5p	0
DNA unwinding involved in DNA replication GO0006268	0.0451605	mmu-miR-24-3p,mmu-miR-101c,mmu-miR-10a-5p,mmu-miR-339-5p,mmu-miR-466i-5p,mmu-miR-709,mmu-miR-201-5p,mmu-miR-466h-5p,mmu-miR-301b-3p,mmu-miR-297a-5p,mmu-miR-17-5p,mmu-miR-876-5p,mmu-miR-10b-5p,mmu-miR-466j,mmu-miR-1195,mmu-miR-669m-5p,mmu-miR-466m-5p,mmu-miR-871-5p,mmu-miR-1199-5p,mmu-miR-298-5p,mmu-miR-466k,mmu-miR-466n-5p,mmu-miR-466d-5p	0
Fc-epsilon receptor I complex GO0032998	0.0336110	mmu-miR-323-3p,mmu-miR-669m-3p,mmu-miR-466n-3p,mmu-miR-669f-3p,mmu-miR-297b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p	0
GPI anchor binding GO0034235	0.0449719	mmu-miR-344d-3p,mmu-miR-344e-3p,mmu-miR-410-3p,mmu-miR-369-3p,mmu-miR-466i-5p,mmu-miR-511-3p,mmu-miR-467h,mmu-miR-466h-5p,mmu-miR-374c-5p,mmu-miR-466f-5p,mmu-miR-677-5p,mmu-miR-466j,mmu-miR-466f,mmu-miR-374b-5p,mmu-miR-669m-5p,mmu-miR-466m-5p,mmu-miR-467e-5p,mmu-miR-466k,mmu-miR-466n-5p,mmu-miR-466d-5p	0
G protein-coupled peptide receptor activity GO0008528	0.0038252	mmu-miR-340-5p,mmu-miR-24-3p,mmu-miR-3073a-3p,mmu-miR-335-3p,mmu-miR-324-3p,mmu-miR-592-5p,mmu-miR-19b-3p,mmu-miR-369-3p,mmu-miR-466i-5p,mmu-miR-126a-5p,mmu-miR-448-3p,mmu-miR-669k-3p,mmu-miR-9-5p,mmu-miR-669h-3p,mmu-miR-362-3p,mmu-miR-669m-3p,mmu-miR-539-3p,mmu-miR-329-3p,mmu-miR-466h-5p,mmu-miR-495-3p,mmu-miR-669n,mmu-miR-374c-5p,mmu-miR-301b-3p,mmu-miR-17-5p,mmu-miR-466m-3p,mmu-miR-381-3p,mmu-miR-466j,mmu-miR-374b-5p,mmu-miR-669m-5p,mmu-miR-466m-5p,mmu-miR-466n-3p,mmu-miR-134-5p,mmu-miR-669i,mmu-miR-669f-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-1199-5p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-466c-5p,mmu-miR-466o-5p,mmu-miR-466b-5p,mmu-miR-466k,mmu-miR-503-5p,mmu-miR-466n-5p,mmu-miR-466d-5p	0
IgM binding GO0001791	0.0336110	mmu-miR-323-3p,mmu-miR-669m-3p,mmu-miR-466n-3p,mmu-miR-669f-3p,mmu-miR-297b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466d-3p	0
L-ascorbic acid metabolic process GO0019852	0.0449719	mmu-miR-141-3p,mmu-miR-340-5p,mmu-miR-200a-3p,mmu-let-7b-5p,mmu-miR-34b-5p,mmu-miR-181a-5p,mmu-miR-26a-5p	1
L-phenylalanine transmembrane transporter activity GO0015192	0.0261084	mmu-miR-324-3p,mmu-miR-7b-5p,mmu-miR-342-3p,mmu-miR-149-5p,mmu-miR-362-3p,mmu-miR-329-3p,mmu-miR-377-3p,mmu-miR-466m-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466f-3p,mmu-miR-466d-3p	0
L-serine-phosphatidylcholine phosphatidyltransferase activity GO0106258	0.0017246	mmu-miR-466m-3p,mmu-miR-297b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466d-3p	0
L-serine-phosphatidylethanolamine phosphatidyltransferase activity GO0106245	0.0017246	mmu-miR-466m-3p,mmu-miR-297b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466d-3p	0
L-tryptophan transmembrane transporter activity GO0015196	0.0180462	mmu-miR-425-5p,mmu-miR-30e-5p,mmu-miR-19b-3p,mmu-miR-136-5p,mmu-miR-362-3p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466f-3p,mmu-miR-466d-3p	0
L-tyrosine transmembrane transporter activity GO0005302	0.0180462	mmu-miR-19b-3p,mmu-miR-26a-5p,mmu-miR-362-3p,mmu-miR-329-3p,mmu-miR-377-3p,mmu-miR-17-5p,mmu-miR-466m-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466f-3p,mmu-miR-466d-3p	0
MAML1-RBP-Jkappa- ICN1 complex GO0002193	0.0221928	mmu-miR-146a-5p,mmu-miR-340-5p,mmu-miR-146b-5p,mmu-miR-34a-5p,mmu-miR-34a-3p,mmu-miR-324-3p,mmu-miR-34c-5p,mmu-miR-19b-3p,mmu-miR-380-3p,mmu-miR-133a-5p,mmu-miR-139-5p	1
MDA-5 signaling pathway GO0039530	0.0113790	mmu-miR-362-3p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-466g,mmu-miR-669f-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-1199-5p,mmu-miR-466f-3p,mmu-miR-466d-3p	0
MLL12 complex GO0044665	0.0057625	mmu-miR-1264-3p,mmu-miR-669m-3p,mmu-miR-3062-5p,mmu-miR-466n-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466d-3p	0
MLL34 complex GO0044666	0.0325721	mmu-miR-5114,mmu-miR-15a-5p,mmu-miR-10a-5p,mmu-miR-122-5p,mmu-miR-3082-5p,mmu-miR-3475-3p,mmu-miR-181a-5p,mmu-miR-339-5p,mmu-miR-709,mmu-miR-185-5p,mmu-miR-1264-3p,mmu-miR-758-3p,mmu-miR-669m-3p,mmu-miR-148a-3p,mmu-miR-876-5p,mmu-miR-466m-3p,mmu-miR-10b-5p,mmu-miR-3062-5p,mmu-miR-1195,mmu-miR-541-5p,mmu-miR-665-3p,mmu-miR-466n-3p,mmu-miR-669f-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-138-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-1199-5p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-298-5p	0
N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity GO0008532	0.0075617	mmu-miR-297b-5p,mmu-miR-362-3p,mmu-miR-539-3p,mmu-miR-329-3p,mmu-miR-297a-5p,mmu-miR-466m-3p,mmu-miR-381-3p,mmu-miR-297c-5p,mmu-miR-669f-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466f-3p,mmu-miR-466d-3p	0
PET complex GO1990923	0.0018770	mmu-miR-17-5p,mmu-miR-466m-3p,mmu-miR-297b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466f-3p,mmu-miR-466d-3p	0
P granule GO0043186	0.0390572	mmu-miR-5125,mmu-miR-15a-5p,mmu-miR-802-5p,mmu-miR-30e-5p,mmu-miR-224-5p,mmu-miR-125b-2-3p,mmu-miR-26a-5p,mmu-miR-149-5p,mmu-miR-758-3p,mmu-miR-362-3p,mmu-miR-194-5p,mmu-miR-329-3p,mmu-miR-674-5p,mmu-miR-495-3p,mmu-miR-17-5p,mmu-miR-466m-3p,mmu-miR-3110-5p,mmu-miR-5108,mmu-miR-3473d,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-871-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-298-5p,mmu-miR-503-5p	0
RIG-I signaling pathway GO0039529	0.0369911	mmu-miR-3572-3p,mmu-miR-466a-5p,mmu-miR-5113,mmu-miR-34b-5p,mmu-miR-466p-5p,mmu-miR-1187,mmu-miR-466i-5p,mmu-miR-709,mmu-miR-1198-5p,mmu-miR-362-3p,mmu-miR-511-3p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-466g,mmu-miR-451a,mmu-miR-3058-5p,mmu-miR-129-5p,mmu-miR-669f-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466e-5p,mmu-miR-1199-5p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-298-5p,mmu-miR-466k,mmu-miR-466d-5p	0
RNA 5-end processing GO0000966	0.0018770	mmu-miR-17-5p,mmu-miR-466m-3p,mmu-miR-297b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466f-3p,mmu-miR-466d-3p	0
SNARE complex assembly GO0035493	0.0344192	mmu-miR-5125,mmu-miR-340-5p,mmu-miR-10a-5p,mmu-miR-425-5p,mmu-miR-362-5p,mmu-miR-19a-3p,mmu-miR-30e-5p,mmu-miR-297b-5p,mmu-miR-34c-5p,mmu-miR-19b-3p,mmu-miR-21a-3p,mmu-miR-181a-5p,mmu-miR-339-5p,mmu-miR-466i-5p,mmu-miR-709,mmu-miR-149-5p,mmu-miR-9-5p,mmu-miR-758-3p,mmu-miR-362-3p,mmu-miR-669m-3p,mmu-miR-329-3p,mmu-miR-495-3p,mmu-miR-125a-5p,mmu-miR-124-3p,mmu-miR-297a-5p,mmu-miR-466m-3p,mmu-miR-10b-5p,mmu-miR-346-5p,mmu-miR-7a-1-3p,mmu-miR-3110-5p,mmu-miR-297c-5p,mmu-miR-1195,mmu-miR-541-5p,mmu-miR-665-3p,mmu-miR-466n-3p,mmu-miR-669f-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-7a-2-3p,mmu-miR-351-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466f-3p,mmu-miR-466d-3p,mmu-miR-298-5p,mmu-miR-466k,mmu-miR-466d-5p	0
Set1CCOMPASS complex GO0048188	0.0309951	mmu-miR-30e-5p,mmu-miR-136-5p,mmu-miR-1264-3p,mmu-miR-669m-3p,mmu-miR-17-5p,mmu-miR-3062-5p,mmu-miR-466n-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466d-3p	0
T-helper 2 cell differentiation GO0045064	0.0094278	mmu-miR-155-5p,mmu-miR-146a-5p,mmu-miR-142a-3p,mmu-miR-3084-3p,mmu-miR-15a-5p,mmu-miR-34a-5p,mmu-miR-205-5p,mmu-miR-181b-5p,mmu-miR-34b-5p,mmu-let-7i-5p,mmu-miR-324-3p,mmu-miR-34c-5p,mmu-miR-98-5p,mmu-miR-410-5p,mmu-miR-181a-5p,mmu-miR-136-5p,mmu-miR-26a-5p,mmu-miR-151-5p,mmu-miR-7b-5p,mmu-miR-223-3p,mmu-miR-127-3p,mmu-miR-9-5p,mmu-miR-150-5p	1
TIR domain binding GO0070976	0.0435124	mmu-miR-203-3p,mmu-miR-31-5p,mmu-miR-466a-5p,mmu-miR-466p-5p,mmu-miR-1187,mmu-miR-466i-5p,mmu-miR-1198-5p,mmu-miR-362-3p,mmu-miR-511-3p,mmu-miR-329-3p,mmu-miR-124-3p,mmu-miR-489-3p,mmu-miR-669f-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-150-5p,mmu-miR-466e-5p,mmu-miR-466d-3p,mmu-miR-466k,mmu-miR-466d-5p	0
T cell differentiation GO0030217	0.0113790	mmu-miR-5100,mmu-miR-155-5p,mmu-miR-142a-5p,mmu-miR-29b-1-5p,mmu-miR-29b-3p,mmu-miR-182-5p,mmu-miR-338-3p,mmu-miR-210-3p,mmu-miR-221-3p,mmu-miR-434-3p,mmu-miR-455-3p,mmu-miR-340-5p,mmu-miR-29a-3p,mmu-miR-24-3p,mmu-miR-384-5p,mmu-miR-23a-3p,mmu-miR-15a-5p,mmu-miR-497a-5p,mmu-miR-195a-5p,mmu-miR-10a-5p,mmu-miR-34a-5p,mmu-miR-205-5p,mmu-miR-199a-5p,mmu-miR-122-5p,mmu-miR-31-5p,mmu-miR-30d-5p,mmu-miR-5101,mmu-miR-27a-3p,mmu-miR-203-5p,mmu-miR-200a-3p,mmu-miR-16-5p,mmu-miR-3082-5p,mmu-miR-140-5p,mmu-miR-466a-5p,mmu-let-7b-5p,mmu-miR-181b-5p,mmu-miR-362-5p,mmu-miR-295-3p,mmu-miR-211-5p,mmu-miR-34b-5p,mmu-miR-466p-5p,mmu-miR-294-3p,mmu-miR-30e-5p,mmu-miR-222-3p,mmu-miR-30b-5p,mmu-miR-690,mmu-miR-324-3p,mmu-miR-34c-5p,mmu-miR-19b-3p,mmu-miR-30c-5p,mmu-miR-499-5p,mmu-miR-1187,mmu-miR-204-5p,mmu-miR-96-5p,mmu-miR-302b-3p,mmu-miR-181a-5p,mmu-miR-339-5p,mmu-miR-136-5p,mmu-miR-429-3p,mmu-miR-26a-5p,mmu-miR-29b-2-5p,mmu-miR-3473a,mmu-miR-466i-5p,mmu-miR-133a-3p,mmu-miR-709,mmu-miR-376b-3p,mmu-miR-185-5p,mmu-miR-3968,mmu-miR-7b-5p,mmu-miR-1264-3p,mmu-miR-30a-5p,mmu-miR-3098-3p,mmu-miR-223-3p,mmu-miR-342-3p,mmu-miR-149-5p,mmu-miR-9-5p,mmu-miR-758-3p,mmu-miR-3081-3p,mmu-miR-190a-5p,mmu-miR-362-3p,mmu-miR-669m-3p,mmu-miR-129b-5p,mmu-miR-449a-5p,mmu-miR-329-3p,mmu-miR-3082-3p,mmu-miR-301b-3p,mmu-miR-302d-3p,mmu-miR-124-3p,mmu-miR-297a-5p,mmu-miR-876-5p,mmu-miR-466m-3p,mmu-miR-10b-5p,mmu-miR-7116-3p,mmu-miR-1941-3p,mmu-miR-193b-3p,mmu-miR-1195,mmu-miR-541-5p,mmu-miR-129-5p,mmu-miR-130b-3p,mmu-miR-741-3p,mmu-miR-665-3p,mmu-miR-134-5p,mmu-miR-3106-5p,mmu-miR-466h-3p,mmu-miR-1197-3p,mmu-miR-466i-3p,mmu-miR-466e-5p,mmu-miR-1199-5p,mmu-miR-466f-3p,mmu-miR-132-3p,mmu-miR-298-5p,mmu-miR-466k,mmu-miR-503-5p,mmu-miR-466d-5p	1
Wnt-Frizzled-LRP56 complex GO1990851	0.0195256	mmu-miR-183-5p,mmu-miR-15a-5p,mmu-miR-27a-3p,mmu-miR-16-5p,mmu-miR-19a-3p,mmu-miR-30e-5p,mmu-miR-499-5p	1
Wnt signaling pathway involved in forebrain neuroblast division GO0021874	0.0194141	mmu-miR-183-5p,mmu-miR-15a-5p,mmu-miR-27a-3p,mmu-miR-16-5p,mmu-miR-19a-3p,mmu-miR-30e-5p	1
Y-form DNA binding GO0000403	0.0449719	mmu-miR-5101,mmu-miR-466i-5p,mmu-miR-466h-5p,mmu-miR-466j,mmu-miR-129-5p,mmu-miR-669m-5p,mmu-miR-466m-5p,mmu-miR-871-5p,mmu-miR-466k,mmu-miR-466n-5p,mmu-miR-466d-5p	0
