#Name	P-value	Info	Regulation_direction
A band GO0031672	0.0315376	mmu-miR-155-5p,mmu-miR-466i-5p,mmu-miR-17-5p,mmu-miR-10a-5p,mmu-miR-324-3p,mmu-miR-145a-5p,mmu-miR-140-5p,mmu-miR-29b-3p,mmu-miR-133a-3p,mmu-miR-223-3p,mmu-miR-206-3p,mmu-miR-34b-5p,mmu-miR-425-5p,mmu-miR-335-3p,mmu-miR-1a-3p,mmu-miR-15a-5p,mmu-miR-29c-3p,mmu-miR-501-5p,mmu-miR-29a-3p,mmu-miR-185-5p,mmu-miR-22-3p,mmu-miR-124-3p,mmu-miR-741-3p,mmu-miR-466k,mmu-miR-466d-5p,mmu-miR-1943-5p,mmu-miR-26a-5p,mmu-miR-3473a,mmu-miR-541-5p,mmu-miR-181a-5p,mmu-miR-9-5p,mmu-miR-149-5p	1
B-1 B cell homeostasis GO0001922	0.0028761	mmu-miR-155-5p,mmu-miR-101b-3p,mmu-miR-324-3p,mmu-miR-24-3p,mmu-miR-136-5p,mmu-miR-210-3p,mmu-miR-31-5p,mmu-miR-29b-3p,mmu-miR-23a-3p,mmu-miR-223-3p,mmu-miR-199a-5p,mmu-miR-107-3p,mmu-miR-20b-5p,mmu-miR-101a-3p,mmu-miR-5101,mmu-miR-124-3p,mmu-miR-144-3p,mmu-miR-106a-5p,mmu-miR-873a-5p,mmu-miR-17-3p,mmu-miR-375-3p,mmu-miR-129-5p	1
BBSome binding GO0062063	0.0077067	mmu-miR-219a-5p,mmu-miR-223-3p,mmu-miR-340-5p,mmu-miR-425-5p,mmu-miR-362-5p	1
BH3 domain binding GO0051434	0.0450667	mmu-miR-466i-5p,mmu-miR-17-5p,mmu-miR-29a-5p,mmu-miR-139-5p,mmu-miR-210-3p,mmu-miR-3082-5p,mmu-miR-195a-5p,mmu-miR-29b-3p,mmu-miR-16-5p,mmu-miR-23a-3p,mmu-miR-1251-5p,mmu-miR-340-5p,mmu-miR-425-5p,mmu-miR-30e-5p,mmu-miR-1187,mmu-miR-27a-3p,mmu-miR-15a-5p,mmu-miR-29c-3p,mmu-miR-876-5p,mmu-miR-499-5p,mmu-miR-497a-5p,mmu-miR-3102-3p,mmu-miR-29a-3p,mmu-miR-34a-5p,mmu-miR-665-3p,mmu-miR-3098-3p,mmu-miR-467a-5p,mmu-miR-466p-5p,mmu-miR-669d-5p,mmu-miR-1199-5p,mmu-miR-466k,mmu-miR-344f-3p,mmu-miR-466d-5p,mmu-miR-466a-5p,mmu-miR-503-5p,mmu-miR-429-3p,mmu-miR-466e-5p,mmu-miR-449a-5p,mmu-miR-204-5p,mmu-miR-1195,mmu-miR-181a-5p	1
BH domain binding GO0051400	0.0331393	mmu-miR-466i-5p,mmu-miR-17-5p,mmu-miR-29a-5p,mmu-miR-210-3p,mmu-miR-195a-5p,mmu-miR-15b-5p,mmu-miR-29b-3p,mmu-miR-16-5p,mmu-miR-23a-3p,mmu-miR-1251-5p,mmu-miR-340-5p,mmu-miR-425-5p,mmu-miR-30e-5p,mmu-miR-1187,mmu-miR-27a-3p,mmu-miR-15a-5p,mmu-miR-29c-3p,mmu-miR-499-5p,mmu-miR-497a-5p,mmu-miR-3102-3p,mmu-miR-125b-5p,mmu-miR-29a-3p,mmu-miR-34a-5p,mmu-miR-3098-3p,mmu-miR-467a-5p,mmu-miR-466p-5p,mmu-miR-669d-5p,mmu-miR-466k,mmu-miR-344f-3p,mmu-miR-466d-5p,mmu-miR-466a-5p,mmu-miR-503-5p,mmu-miR-429-3p,mmu-miR-466e-5p,mmu-miR-449a-5p,mmu-miR-204-5p,mmu-miR-181a-5p	1
BMP receptor binding GO0070700	0.0318215	mmu-miR-362-3p,mmu-miR-17-5p,mmu-miR-20a-5p,mmu-miR-136-5p,mmu-miR-139-5p,mmu-miR-667-3p,mmu-miR-1969,mmu-miR-758-3p,mmu-miR-362-5p,mmu-miR-106b-5p,mmu-miR-27a-3p,mmu-miR-15a-5p,mmu-miR-501-5p,mmu-miR-3968,mmu-miR-329-3p,mmu-miR-3072-3p,mmu-miR-1197-3p,mmu-miR-378b,mmu-miR-129-5p,mmu-miR-541-5p,mmu-miR-9-5p	1
BMP signaling pathway GO0030509	6.881817969354838e-05	mmu-miR-155-5p,mmu-miR-466i-5p,mmu-miR-362-3p,mmu-miR-17-5p,mmu-miR-93-5p,mmu-miR-431-5p,mmu-miR-29b-2-5p,mmu-miR-10a-5p,mmu-miR-146a-5p,mmu-miR-339-5p,mmu-miR-20a-5p,mmu-miR-324-3p,mmu-miR-410-3p,mmu-miR-24-3p,mmu-miR-136-5p,mmu-miR-139-5p,mmu-miR-145a-5p,mmu-miR-210-3p,mmu-miR-134-5p,mmu-miR-146b-5p,mmu-miR-3082-5p,mmu-miR-301a-3p,mmu-miR-344d-3p,mmu-miR-31-5p,mmu-miR-219a-5p,mmu-miR-29b-3p,mmu-miR-24-2-5p,mmu-miR-16-5p,mmu-miR-23a-3p,mmu-miR-133a-3p,mmu-miR-223-3p,mmu-miR-199a-5p,mmu-miR-21a-5p,mmu-miR-377-3p,mmu-miR-206-3p,mmu-miR-34c-5p,mmu-miR-200a-3p,mmu-miR-20b-5p,mmu-miR-340-5p,mmu-miR-30c-5p,mmu-miR-133b-3p,mmu-miR-23b-3p,mmu-miR-425-5p,mmu-miR-10b-5p,mmu-miR-30a-5p,mmu-miR-466f-3p,mmu-miR-135a-5p,mmu-miR-3098-5p,mmu-miR-335-3p,mmu-miR-338-3p,mmu-miR-450b-3p,mmu-miR-186-5p,mmu-miR-30e-5p,mmu-miR-758-3p,mmu-miR-362-5p,mmu-miR-1a-3p,mmu-miR-370-3p,mmu-miR-106b-5p,mmu-miR-130a-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-27a-3p,mmu-miR-495-3p,mmu-miR-15a-5p,mmu-miR-466b-3p,mmu-miR-19b-3p,mmu-miR-100-5p,mmu-miR-455-3p,mmu-miR-501-5p,mmu-miR-148a-3p,mmu-miR-125b-5p,mmu-miR-3069-3p,mmu-miR-451a,mmu-miR-99a-5p,mmu-miR-3968,mmu-miR-122-5p,mmu-miR-329-3p,mmu-miR-26b-5p,mmu-miR-466n-3p,mmu-miR-3072-3p,mmu-miR-125a-5p,mmu-miR-665-3p,mmu-miR-3082-3p,mmu-miR-434-3p,mmu-miR-199a-3p,mmu-miR-378a-3p,mmu-miR-5101,mmu-miR-99b-5p,mmu-miR-200c-3p,mmu-miR-466i-3p,mmu-miR-490-3p,mmu-miR-130b-3p,mmu-miR-301b-3p,mmu-miR-124-3p,mmu-miR-709,mmu-miR-1264-3p,mmu-miR-7b-5p,mmu-miR-669d-5p,mmu-miR-3100-5p,mmu-miR-141-3p,mmu-miR-378b,mmu-miR-1199-5p,mmu-miR-1264-5p,mmu-miR-106a-5p,mmu-miR-466k,mmu-miR-466m-3p,mmu-miR-3102-5p,mmu-miR-3076-5p,mmu-miR-466d-5p,mmu-miR-5114,mmu-miR-669b-5p,mmu-miR-503-5p,mmu-miR-211-5p,mmu-miR-470-5p,mmu-miR-669f-3p,mmu-miR-181b-5p,mmu-miR-296-5p,mmu-miR-298-5p,mmu-miR-449a-5p,mmu-miR-204-5p,mmu-miR-26a-5p,mmu-miR-1912-3p,mmu-miR-344e-3p,mmu-miR-669m-3p,mmu-miR-669e-5p,mmu-miR-3475-3p,mmu-miR-1195,mmu-miR-493-3p,mmu-miR-129-5p,mmu-miR-27b-3p,mmu-let-7b-5p,mmu-miR-3061-5p,mmu-miR-541-5p,mmu-miR-181a-5p,mmu-miR-9-5p,mmu-miR-3095-3p,mmu-miR-323-5p,mmu-miR-149-5p,mmu-miR-98-5p	1
B cell differentiation GO0030183	0.0004874436268108108	mmu-miR-155-5p,mmu-miR-466i-5p,mmu-miR-362-3p,mmu-miR-17-5p,mmu-miR-103-3p,mmu-miR-532-3p,mmu-miR-10a-5p,mmu-miR-3084-3p,mmu-miR-339-5p,mmu-miR-20a-5p,mmu-miR-324-3p,mmu-miR-410-3p,mmu-miR-210-3p,mmu-miR-3470b,mmu-miR-3082-5p,mmu-miR-344d-3p,mmu-miR-195a-5p,mmu-miR-31-5p,mmu-miR-92a-3p,mmu-miR-335-5p,mmu-miR-221-3p,mmu-miR-16-5p,mmu-miR-5129-5p,mmu-miR-223-3p,mmu-miR-21a-5p,mmu-miR-377-3p,mmu-miR-222-3p,mmu-miR-206-3p,mmu-miR-34c-5p,mmu-miR-340-5p,mmu-miR-214-3p,mmu-miR-34b-5p,mmu-miR-342-3p,mmu-miR-425-5p,mmu-miR-10b-5p,mmu-miR-466f-3p,mmu-miR-127-3p,mmu-miR-30e-5p,mmu-miR-137-3p,mmu-miR-362-5p,mmu-miR-1187,mmu-miR-297a-5p,mmu-miR-27a-3p,mmu-miR-495-3p,mmu-miR-15a-5p,mmu-miR-29c-3p,mmu-miR-670-5p,mmu-miR-193b-3p,mmu-miR-497a-5p,mmu-miR-539-3p,mmu-miR-3572-3p,mmu-miR-381-3p,mmu-miR-133a-5p,mmu-miR-34a-5p,mmu-miR-329-3p,mmu-miR-665-3p,mmu-miR-150-5p,mmu-miR-3098-3p,mmu-miR-182-5p,mmu-miR-466i-3p,mmu-miR-301b-3p,mmu-miR-124-3p,mmu-miR-466p-5p,mmu-miR-96-5p,mmu-miR-3074-5p,mmu-miR-7b-5p,mmu-miR-7a-5p,mmu-miR-466k,mmu-miR-466m-3p,mmu-miR-582-5p,mmu-miR-466f,mmu-miR-1b-3p,mmu-miR-873a-5p,mmu-miR-466d-5p,mmu-miR-466a-5p,mmu-miR-503-5p,mmu-miR-132-3p,mmu-miR-205-5p,mmu-miR-669f-3p,mmu-miR-429-3p,mmu-miR-466e-5p,mmu-miR-449a-5p,mmu-miR-204-5p,mmu-miR-26a-5p,mmu-miR-344e-3p,mmu-miR-669m-3p,mmu-miR-375-3p,mmu-miR-1195,mmu-miR-129-5p,mmu-let-7b-5p,mmu-miR-181a-5p,mmu-miR-135a-2-3p,mmu-miR-9-5p,mmu-miR-149-5p	1
B cell mediated immunity GO0019724	0.0125852	mmu-miR-16-5p,mmu-miR-23a-3p,mmu-miR-350-3p,mmu-miR-23b-3p,mmu-miR-15a-5p	1
B cell proliferation GO0042100	0.0006718466913023256	mmu-miR-466i-5p,mmu-miR-203-3p,mmu-miR-362-3p,mmu-miR-17-5p,mmu-miR-152-3p,mmu-miR-93-5p,mmu-miR-3084-3p,mmu-miR-486a-5p,mmu-miR-20a-5p,mmu-miR-324-3p,mmu-miR-410-3p,mmu-miR-24-3p,mmu-miR-210-3p,mmu-miR-374b-5p,mmu-miR-301a-3p,mmu-miR-344d-3p,mmu-miR-195a-5p,mmu-miR-335-5p,mmu-miR-376b-3p,mmu-miR-16-5p,mmu-miR-223-3p,mmu-miR-21a-5p,mmu-miR-764-5p,mmu-miR-34c-5p,mmu-miR-200a-3p,mmu-miR-20b-5p,mmu-miR-340-5p,mmu-miR-214-3p,mmu-miR-34b-5p,mmu-miR-350-3p,mmu-miR-425-5p,mmu-miR-511-3p,mmu-miR-466f-3p,mmu-miR-127-3p,mmu-miR-1198-5p,mmu-miR-335-3p,mmu-miR-758-3p,mmu-miR-1a-3p,mmu-miR-1187,mmu-miR-297a-5p,mmu-miR-106b-5p,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-27a-3p,mmu-miR-495-3p,mmu-miR-15a-5p,mmu-miR-466b-3p,mmu-miR-365-3p,mmu-miR-19b-3p,mmu-miR-216a-5p,mmu-miR-1839-5p,mmu-miR-369-3p,mmu-miR-499-5p,mmu-miR-497a-5p,mmu-miR-148a-3p,mmu-miR-34a-5p,mmu-miR-329-3p,mmu-miR-26b-5p,mmu-miR-217-5p,mmu-miR-19a-3p,mmu-miR-466d-3p,mmu-miR-494-3p,mmu-miR-5101,mmu-miR-3098-3p,mmu-miR-182-5p,mmu-miR-23a-5p,mmu-miR-466i-3p,mmu-miR-5108,mmu-miR-466p-5p,mmu-miR-741-3p,mmu-miR-144-3p,mmu-miR-7b-5p,mmu-miR-466m-5p,mmu-miR-141-3p,mmu-miR-18a-5p,mmu-miR-106a-5p,mmu-miR-466k,mmu-miR-466m-3p,mmu-miR-297b-3p,mmu-miR-466f-5p,mmu-miR-466j,mmu-miR-1958,mmu-miR-466q,mmu-miR-466h-5p,mmu-miR-669m-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-466a-5p,mmu-miR-503-5p,mmu-miR-205-5p,mmu-miR-669f-3p,mmu-miR-429-3p,mmu-miR-3097-5p,mmu-miR-466e-5p,mmu-miR-449a-5p,mmu-miR-204-5p,mmu-miR-26a-5p,mmu-miR-344e-3p,mmu-miR-3473a,mmu-miR-3087-3p,mmu-miR-129-5p,mmu-miR-27b-3p,mmu-miR-541-5p,mmu-miR-181a-5p,mmu-miR-9-5p,mmu-let-7e-5p	1
B cell receptor signaling pathway GO0050853	0.0305902	mmu-miR-155-5p,mmu-miR-466i-5p,mmu-miR-203-3p,mmu-miR-362-3p,mmu-miR-17-5p,mmu-miR-338-5p,mmu-miR-93-5p,mmu-miR-20a-5p,mmu-miR-324-3p,mmu-miR-24-3p,mmu-miR-136-5p,mmu-miR-210-3p,mmu-miR-146b-5p,mmu-miR-195a-5p,mmu-miR-31-5p,mmu-miR-376b-3p,mmu-miR-16-5p,mmu-miR-223-3p,mmu-miR-20b-5p,mmu-miR-340-5p,mmu-miR-425-5p,mmu-miR-466f-3p,mmu-miR-30e-5p,mmu-miR-758-3p,mmu-miR-362-5p,mmu-miR-1187,mmu-miR-297a-5p,mmu-miR-106b-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-495-3p,mmu-miR-15a-5p,mmu-miR-1927,mmu-miR-876-5p,mmu-miR-497a-5p,mmu-miR-188-3p,mmu-miR-539-3p,mmu-miR-381-3p,mmu-miR-34a-5p,mmu-miR-329-3p,mmu-miR-466n-3p,mmu-miR-466d-3p,mmu-miR-378a-3p,mmu-miR-5101,mmu-miR-185-5p,mmu-miR-3098-3p,mmu-miR-466i-3p,mmu-miR-124-3p,mmu-miR-466p-5p,mmu-miR-741-3p,mmu-miR-106a-5p,mmu-miR-466k,mmu-miR-466m-3p,mmu-miR-297b-3p,mmu-miR-466q,mmu-miR-7a-1-3p,mmu-miR-466d-5p,mmu-miR-466a-5p,mmu-miR-503-5p,mmu-miR-5125,mmu-miR-669f-3p,mmu-miR-429-3p,mmu-miR-3057-3p,mmu-miR-466e-5p,mmu-miR-449a-5p,mmu-miR-204-5p,mmu-miR-26a-5p,mmu-miR-3473a,mmu-miR-669m-3p,mmu-miR-7a-2-3p,mmu-miR-27b-3p,mmu-let-7b-5p,mmu-miR-181a-5p,mmu-miR-9-5p	1
